Company,Month,Day,YR,Grade,QTY,OD_or_H,ID_or_W,Len,Cond,Shape,Pounds Shipped,Sales,Salesperson,Customer Part #,Item,SO #,cut,M
Company-871,3,25,2020,65-45-12,1,3.25,5.25,72,A/C,RECT,338,280,Salesperson13,D0103827,D0103827,2564,,M
Company-1750,4,22,2020,65-45-12,2,3.25,5.25,72,A/C,RECT,666,515,Salesperson6,D0103827,D0103827,5053,,M
Company-2,4,30,2020,65-45-12,9,3.25,5.25,72,A/C,RECT,2970,1698,Salesperson1,30109300,D0103827,5634,,M
Company-22,4,30,2020,65-45-12,3,3.25,5.25,72,A/C,RECT,1000,566,Salesperson11,D0103827,D0103827,5639,,M
Company-1237,5,4,2020,65-45-12,2,3.25,5.25,72,A/C,RECT,662,414,Salesperson6,189,D0103827,5888,,M
Company-871,5,5,2020,65-45-12,2,3.25,5.25,72,A/C,RECT,678,579,Salesperson13,D0103827,D0103827,5980,,M
Company-425,6,2,2020,65-45-12,1,3.25,5.25,72,A/C,RECT,332,271,Salesperson7,D0103827,D0103827,7994,,M
Company-69,6,19,2020,65-45-12,9,3.25,5.25,72,A/C,RECT,2978,1755,Salesperson2,D0103827,D0103827,9435,,M
Company-2,6,24,2020,65-45-12,18,3.25,5.25,72,A/C,RECT,5930,3396,Salesperson1,30109300,D0103827,9723,,M
Company-2,7,13,2020,65-45-12,27,3.25,5.25,72,A/C,RECT,8969,5093,Salesperson1,30109300,D0103827,10930,,M
Company-1840,7,20,2020,65-45-12,1,3.25,5.25,72,A/C,RECT,332,275,Salesperson13,D0103827,D0103827,11679,,M
Company-6,8,3,2020,65-45-12,18,3.25,5.25,72,A/C,RECT,5948,2749,Salesperson12,D0103827,D0103827,12687,,M
Company-2,3,12,2020,65-45-12,41,3.25,5.75,72,A/C,RECT,14883,8480,Salesperson1,30109600,D0105849,1011,,M
Company-2,3,26,2020,65-45-12,19,3.25,5.75,72,A/C,RECT,10094,3930,Salesperson1,30109600,D0105849,1011,,M
Company-2,3,26,2020,65-45-12,35,3.25,5.75,72,A/C,RECT,13404,7239,Salesperson1,30109600,D0105849,2618,,M
Company-1274,4,3,2020,65-45-12,3,3.25,5.75,72,A/C,RECT,1122,1063,Salesperson17,D0105849,D0105849,3479,,M
Company-2,5,7,2020,65-45-12,44,3.25,5.75,72,A/C,RECT,16342,9100,Salesperson1,30109600,D0105849,6185,,M
Company-2,5,8,2020,65-45-12,39,3.25,5.75,72,A/C,RECT,14463,8066,Salesperson1,30109600,D0105849,6278,,M
Company-1312,3,9,2020,65-45-12,2,3.25,6.25,11.5,A/C,RECT,122,123,Salesperson6,381203,381203,662,SAW CUT,
Company-25,3,24,2020,65-45-12,64,3.25,6.25,72,A/C,RECT,25656,14400,Salesperson11,545744,D0088268,2336,,M
Company-800,4,16,2020,65-45-12,1,3.25,6.25,72,A/C,RECT,396,320,Salesperson6,D0088268,D0088268,4532,,M
Company-871,4,24,2020,65-45-12,1,3.25,6.25,72,A/C,RECT,390,344,Salesperson13,D0088268,D0088268,5235,,M
Company-839,6,1,2020,65-45-12,1,3.25,6.25,72,A/C,RECT,388,322,Salesperson6,D0088268,D0088268,7938,,M
Company-1840,6,8,2020,65-45-12,1,3.25,6.25,72,A/C,RECT,392,328,Salesperson13,D0088268,D0088268,8516,,M
Company-2,6,24,2020,65-45-12,9,3.25,6.25,72,A/C,RECT,3594,2025,Salesperson1,30109800,D0088268,9728,,M
Company-25,7,10,2020,65-45-12,63,3.25,6.25,72,A/C,RECT,25258,14175,Salesperson11,545744,D0088268,10837,,M
Company-1840,7,20,2020,65-45-12,1,3.25,6.25,72,A/C,RECT,396,328,Salesperson13,D0088268,D0088268,11679,,M
Company-6,8,4,2020,65-45-12,9,3.25,6.25,72,A/C,RECT,3504,1639,Salesperson12,D0088268,D0088268,12687,,M
Company-1237,8,5,2020,65-45-12,3,3.25,6.25,72,A/C,RECT,1160,739,Salesperson6,191,D0088268,12970,,M
Company-652,3,30,2020,65-45-12,200,3.5,4.55,5.625,A/C,RECT,4812,5033,Salesperson6,90713000,D0507128,2966,SAW CUT,
Company-563,3,5,2020,65-45-12,2,3.5,4.55,72,A/C,RECT,600,515,Salesperson6,6304332,D0088479,317,,M
Company-6,5,8,2020,65-45-12,48,3.5,4.55,72,A/C,RECT,15324,6845,Salesperson22,D0088479,D0088479,4338,,M
Company-1079,7,17,2020,65-45-12,1,3.5,4.55,72,A/C,RECT,314,213,Salesperson7,D0088479,D0088479,11534,,M
Company-2,8,7,2020,65-45-12,1,3.5,4.55,72,A/C,RECT,306,176,Salesperson1,30110900,D0088479,13112,,M
Company-1008,3,24,2020,65-45-12,400,3.75,4.25,4.849,A/C,RECT,8342,9504,Salesperson8,190013AC,D0537207,2418,SAW CUT,
Company-1008,4,29,2020,65-45-12,50,3.75,4.25,4.849,A/C,RECT,1047,1188,Salesperson8,190013AC,D0537207,5599,SAW CUT,
Company-1008,6,30,2020,65-45-12,350,3.75,4.25,4.849,A/C,RECT,7264,8316,Salesperson8,190013AC,D0537207,10215,SAW CUT,
Company-2,3,2,2020,65-45-12,36,3.75,4.25,72,A/C,RECT,11445,1967647,Salesperson1,30112795,D0011262,13,,M
Company-2,3,10,2020,65-45-12,24,3.75,4.25,72,A/C,RECT,11427,4232,Salesperson1,30112795,D0011262,692,,M
Company-1237,3,10,2020,65-45-12,1,3.75,4.25,72,A/C,RECT,316,231,Salesperson6,414,D0011262,813,,M
Company-1237,3,18,2020,65-45-12,6,3.75,4.25,72,A/C,RECT,1896,1156,Salesperson6,414,D0011262,1842,,M
Company-1237,3,20,2020,65-45-12,5,3.75,4.25,72,A/C,RECT,1550,963,Salesperson6,414,D0011262,2127,,M
Company-301,3,23,2020,65-45-12,1,3.75,4.25,72,A/C,RECT,318,261,Salesperson6,D0011262,D0011262,2222,,M
Company-871,3,24,2020,65-45-12,5,3.75,4.25,72,A/C,RECT,1581,1253,Salesperson13,D0011262,D0011262,2399,,M
Company-1237,4,14,2020,65-45-12,4,3.75,4.25,72,A/C,RECT,1242,770,Salesperson6,414,D0011262,4077,,M
Company-1750,4,14,2020,65-45-12,1,3.75,4.25,72,A/C,RECT,314,240,Salesperson6,D0011262,D0011262,4322,,M
Company-1237,5,4,2020,65-45-12,5,3.75,4.25,72,A/C,RECT,1578,963,Salesperson6,414,D0011262,5887,,M
Company-2,5,11,2020,65-45-12,24,3.75,4.25,72,A/C,RECT,7590,4227,Salesperson1,30112795,D0011262,6390,,M
Company-1237,5,13,2020,65-45-12,4,3.75,4.25,72,A/C,RECT,1262,770,Salesperson6,414,D0011262,6703,,M
Company-1237,6,23,2020,65-45-12,6,3.75,4.25,72,A/C,RECT,1860,1156,Salesperson6,414,D0011262,9676,,M
Company-1237,7,7,2020,65-45-12,2,3.75,4.25,72,A/C,RECT,624,385,Salesperson6,414,D0011262,10620,,M
Company-1237,7,13,2020,65-45-12,1,3.75,4.25,72,A/C,RECT,312,193,Salesperson6,414,D0011262,11037,,M
Company-1237,7,22,2020,65-45-12,1,3.75,4.25,72,A/C,RECT,316,192,Salesperson6,414,D0011262,11873,,M
Company-40,7,29,2020,65-45-12,12,3.75,4.25,72,A/C,RECT,3840,2095,Salesperson2,D0011262,D0011262,12307,,M
Company-1237,8,5,2020,65-45-12,7,3.75,4.25,72,A/C,RECT,2246,1348,Salesperson6,414,D0011262,12970,,M
Company-884,5,11,2020,65-45-12,2,3.75,4.75,46.125,A/C,RECT,442,376,Salesperson7,388546,388546,6456,SAW CUT,
Company-2,3,17,2020,65-45-12,12,3.75,4.75,72,A/C,RECT,4251,2398,Salesperson1,30112800,D0204879,1551,,M
Company-22,4,2,2020,65-45-12,4,3.75,4.75,72,A/C,RECT,1422,799,Salesperson11,563668,D0204879,3295,,M
Company-1750,4,30,2020,65-45-12,3,3.75,4.75,72,A/C,RECT,1068,973,Salesperson6,D0204879,D0204879,5709,,M
Company-871,5,5,2020,65-45-12,1,3.75,4.75,72,A/C,RECT,354,307,Salesperson13,D0204879,D0204879,5981,,M
Company-22,5,20,2020,65-45-12,4,3.75,4.75,72,A/C,RECT,1416,799,Salesperson11,563668,D0204879,7182,,M
Company-2,5,28,2020,65-45-12,12,3.75,4.75,72,A/C,RECT,4260,2398,Salesperson1,30112800,D0204879,7694,,M
Company-1237,3,13,2020,65-45-12,10,4.25,5.25,72,A/C,RECT,4428,2636,Salesperson6,197,D0105831,1316,,M
Company-2,3,17,2020,65-45-12,18,4.25,5.25,72,A/C,RECT,8019,4352,Salesperson1,30114700,D0105831,1548,,M
Company-1237,3,18,2020,65-45-12,3,4.25,5.25,72,A/C,RECT,1330,791,Salesperson6,197,D0105831,1842,,M
Company-871,3,24,2020,65-45-12,3,4.25,5.25,72,A/C,RECT,1334,1246,Salesperson13,D0105831,D0105831,2402,,M
Company-1237,3,27,2020,65-45-12,2,4.25,5.25,72,A/C,RECT,886,527,Salesperson6,197,D0105831,2847,,M
Company-1237,4,2,2020,65-45-12,1,4.25,5.25,72,A/C,RECT,446,264,Salesperson6,197,D0105831,3367,,M
Company-6,4,9,2020,65-45-12,8,4.25,5.25,72,A/C,RECT,3560,1630,Salesperson22,D0105831,D0105831,2035,,M
Company-6,4,15,2020,65-45-12,27,4.25,5.25,72,A/C,RECT,12020,5502,Salesperson22,D0105831,D0105831,3789,,M
Company-1237,4,16,2020,65-45-12,3,4.25,5.25,72,A/C,RECT,1323,791,Salesperson6,197,D0105831,4564,,M
Company-22,4,28,2020,65-45-12,1,4.25,5.25,72,A/C,RECT,440,242,Salesperson11,551739,D0105831,5379,,M
Company-6,4,30,2020,65-45-12,23,4.25,5.25,72,A/C,RECT,10247,4687,Salesperson22,D0105831,D0105831,3789,,M
Company-1237,5,13,2020,65-45-12,8,4.25,5.25,72,A/C,RECT,3544,2109,Salesperson6,197,D0105831,6702,,M
Company-1750,5,14,2020,65-45-12,1,4.25,5.25,72,A/C,RECT,435,328,Salesperson6,D0105831,D0105831,6844,,M
Company-1237,5,19,2020,65-45-12,3,4.25,5.25,72,A/C,RECT,1342,791,Salesperson6,197,D0105831,7133,,M
Company-2,5,28,2020,65-45-12,36,4.25,5.25,72,A/C,RECT,15948,8704,Salesperson1,30114700,D0105831,7685,,M
Company-1237,5,28,2020,65-45-12,6,4.25,5.25,72,A/C,RECT,2674,1582,Salesperson6,197,D0105831,7761,,M
Company-839,5,29,2020,65-45-12,3,4.25,5.25,72,A/C,RECT,1330,1037,Salesperson6,D0105831,D0105831,7835,,M
Company-22,6,2,2020,65-45-12,3,4.25,5.25,72,A/C,RECT,1330,725,Salesperson11,551739,D0105831,7964,,M
Company-25,6,4,2020,65-45-12,1,4.25,5.25,72,A/C,RECT,443,242,Salesperson11,D0105831,D0105831,8203,,M
Company-2,6,5,2020,65-45-12,18,4.25,5.25,72,A/C,RECT,8050,4352,Salesperson1,30114700,D0105831,8280,,M
Company-1237,6,10,2020,65-45-12,20,4.25,5.25,72,A/C,RECT,8932,5272,Salesperson6,197,D0105831,8750,,M
Company-301,6,15,2020,65-45-12,1,4.25,5.25,72,A/C,RECT,448,304,Salesperson6,5001110012,D0105831,9021,,M
Company-1237,6,16,2020,65-45-12,2,4.25,5.25,72,A/C,RECT,890,527,Salesperson6,197,D0105831,9119,,M
Company-1237,6,23,2020,65-45-12,2,4.25,5.25,72,A/C,RECT,886,527,Salesperson6,197,D0105831,9676,,M
Company-1237,6,25,2020,65-45-12,4,4.25,5.25,72,A/C,RECT,1772,1055,Salesperson6,197,D0105831,9934,,M
Company-40,6,30,2020,65-45-12,9,4.25,5.25,72,A/C,RECT,4032,2074,Salesperson2,D0105831,D0105831,10165,,M
Company-1237,7,7,2020,65-45-12,7,4.25,5.25,72,A/C,RECT,3095,1845,Salesperson6,197,D0105831,10620,,M
Company-1237,7,8,2020,65-45-12,3,4.25,5.25,72,A/C,RECT,1344,791,Salesperson6,197,D0105831,10694,,M
Company-1485,7,8,2020,65-45-12,1,4.25,5.25,72,A/C,RECT,448,295,Salesperson7,D0105831,D0105831,10701,,M
Company-1237,7,9,2020,65-45-12,18,4.25,5.25,72,A/C,RECT,8040,4745,Salesperson6,197,D0105831,10798,,M
Company-2,7,17,2020,65-45-12,27,4.25,5.25,72,A/C,RECT,12080,6528,Salesperson1,30114700,D0105831,11453,,M
Company-1237,7,17,2020,65-45-12,2,4.25,5.25,72,A/C,RECT,890,527,Salesperson6,197,D0105831,11541,,M
Company-1237,7,28,2020,65-45-12,2,4.25,5.25,72,A/C,RECT,900,527,Salesperson6,197,D0105831,12263,,M
Company-40,7,29,2020,65-45-12,9,4.25,5.25,72,A/C,RECT,4040,2074,Salesperson2,D0105831,D0105831,12305,,M
Company-6,8,3,2020,65-45-12,18,4.25,5.25,72,A/C,RECT,8078,3668,Salesperson12,D0105831,D0105831,12687,,M
Company-1237,8,5,2020,65-45-12,4,4.25,5.25,72,A/C,RECT,1798,1054,Salesperson6,197,D0105831,12970,,M
Company-2,3,2,2020,65-45-12,4,4.25,5.25,76,A/C,RECT,1864,475826,Salesperson1,30114750,D0448756,7,,M
Company-2,3,10,2020,65-45-12,8,4.25,5.25,144,A/C,RECT,7068,3794,Salesperson1,30114800,D0103376,697,,M
Company-45,3,16,2020,65-45-12,4,4.25,5.25,144,A/C,RECT,3532,1897,Salesperson12,D0103376,D0103376,1438,,M
Company-2,3,24,2020,65-45-12,9,4.25,5.25,144,A/C,RECT,7572,4269,Salesperson1,30114800,D0103376,2322,,M
Company-2,4,14,2020,65-45-12,8,4.25,5.25,144,A/C,RECT,7036,3794,Salesperson1,30114800,D0103376,4235,,M
Company-2,5,13,2020,65-45-12,8,4.25,5.25,144,A/C,RECT,7036,3794,Salesperson1,30114800,D0103376,6624,,M
Company-45,6,9,2020,65-45-12,4,4.25,5.25,144,A/C,RECT,3515,1897,Salesperson12,D0103376,D0103376,8541,,M
Company-2,6,24,2020,65-45-12,8,4.25,5.25,144,A/C,RECT,6986,3794,Salesperson1,30114800,D0103376,9721,,M
Company-1457,3,17,2020,65-45-12,1,4.25,5.75,72,A/C,RECT,492,344,Salesperson7,D0100562,D0100562,1675,,M
Company-301,4,24,2020,65-45-12,4,4.25,5.75,72,A/C,RECT,1944,1592,Salesperson6,5001110043,D0100562,5187,,M
Company-301,5,15,2020,65-45-12,8,4.25,5.75,72,A/C,RECT,3888,3184,Salesperson6,5001110043,D0100562,6872,,M
Company-2,6,10,2020,65-45-12,16,4.25,5.75,72,A/C,RECT,7538,4244,Salesperson1,30115300,D0100562,8632,,M
Company-301,7,30,2020,65-45-12,8,4.25,5.75,72,A/C,RECT,3942,2663,Salesperson6,5001110043,D0100562,12482,,M
Company-6,8,4,2020,65-45-12,8,4.25,5.75,72,A/C,RECT,3928,1788,Salesperson12,D0100562,D0100562,12687,,M
Company-28,3,26,2020,65-45-12,21,4.25,5.75,144,A/C,RECT,20483,10912,Salesperson3,541836,D0206369,2647,,M
Company-2,3,27,2020,65-45-12,6,4.25,5.75,144,A/C,RECT,5843,3118,Salesperson1,30115400,D0206369,2754,,M
Company-2,4,30,2020,65-45-12,7,4.25,5.75,144,A/C,RECT,6806,3637,Salesperson1,30115400,D0206369,5635,,M
Company-28,8,3,2020,65-45-12,21,4.25,5.75,144,A/C,RECT,20460,10912,Salesperson11,541836,D0206369,12690,,M
Company-83,7,28,2020,65-45-12,1,4.25,6.25,23,A/C,RECT,170,151,Salesperson6,395811,395811,12211,SAW CUT,
Company-1237,3,10,2020,65-45-12,2,4.25,6.25,72,A/C,RECT,1068,628,Salesperson6,199,D0105822,815,,M
Company-40,3,11,2020,65-45-12,6,4.25,6.25,72,A/C,RECT,3218,1638,Salesperson2,D0105822,D0105822,856,,M
Company-40,3,11,2020,65-45-12,12,4.25,6.25,72,A/C,RECT,6439,3276,Salesperson2,D0105822,D0105822,858,,M
Company-1237,3,18,2020,65-45-12,4,4.25,6.25,72,A/C,RECT,2136,1255,Salesperson6,199,D0105822,1842,,M
Company-25,3,24,2020,65-45-12,12,4.25,6.25,72,A/C,RECT,6418,3458,Salesperson11,548573,D0105822,2336,,M
Company-1237,3,24,2020,65-45-12,1,4.25,6.25,72,A/C,RECT,540,314,Salesperson6,199,D0105822,2429,,M
Company-1237,3,27,2020,65-45-12,1,4.25,6.25,72,A/C,RECT,528,314,Salesperson6,199,D0105822,2847,,M
Company-1237,4,2,2020,65-45-12,2,4.25,6.25,72,A/C,RECT,1071,628,Salesperson6,199,D0105822,3367,,M
Company-2,4,8,2020,65-45-12,12,4.25,6.25,72,A/C,RECT,6428,3458,Salesperson1,30115600,D0105822,3780,,M
Company-871,4,14,2020,65-45-12,9,4.25,6.25,72,A/C,RECT,4756,3250,Salesperson13,D0105822,D0105822,4292,,M
Company-1817,4,30,2020,65-45-12,1,4.25,6.25,72,A/C,RECT,528,375,Salesperson7,D0105822,D0105822,5712,,M
Company-1237,5,4,2020,65-45-12,5,4.25,6.25,72,A/C,RECT,2692,1569,Salesperson6,199,D0105822,5888,,M
Company-1750,5,5,2020,65-45-12,7,4.25,6.25,72,A/C,RECT,3722,2824,Salesperson6,D0105822,D0105822,6027,,M
Company-45,5,21,2020,65-45-12,6,4.25,6.25,72,A/C,RECT,3188,1729,Salesperson12,D0105822,D0105822,7294,,M
Company-2,5,28,2020,65-45-12,6,4.25,6.25,72,A/C,RECT,3190,1729,Salesperson1,30115600,D0105822,7681,,M
Company-1237,5,28,2020,65-45-12,2,4.25,6.25,72,A/C,RECT,1072,628,Salesperson6,199,D0105822,7762,,M
Company-2,6,5,2020,65-45-12,6,4.25,6.25,72,A/C,RECT,3226,1729,Salesperson1,30115600,D0105822,8278,,M
Company-871,6,16,2020,65-45-12,2,4.25,6.25,72,A/C,RECT,1052,855,Salesperson13,D0105822,D0105822,9100,,M
Company-1237,6,16,2020,65-45-12,1,4.25,6.25,72,A/C,RECT,540,314,Salesperson6,199,D0105822,9119,,M
Company-1237,7,8,2020,65-45-12,2,4.25,6.25,72,A/C,RECT,1070,628,Salesperson6,199,D0105822,10694,,M
Company-882,7,15,2020,65-45-12,2,4.25,6.25,72,A/C,RECT,1092,892,Salesperson6,D0105822,D0105822,11324,,M
Company-25,7,30,2020,65-45-12,12,4.25,6.25,72,A/C,RECT,6432,3458,Salesperson11,548573,D0105822,12466,,M
Company-1237,8,11,2020,65-45-12,2,4.25,6.25,72,A/C,RECT,1074,628,Salesperson6,199,D0105822,13454,,M
Company-903,7,29,2020,65-45-12,1,4.25,6.75,4.88,A/C,RECT,38,51,Salesperson7,395728,395728,12420,SAW CUT,
Company-599,6,3,2020,65-45-12,2,4.25,6.75,7.25,A/C,RECT,114,106,Salesperson10,390761,390761,8115,SAW CUT,
Company-1485,6,9,2020,65-45-12,1,4.25,6.75,33,A/C,RECT,250,185,Salesperson7,391120,391120,8603,SAW CUT,
Company-1750,5,14,2020,65-45-12,1,4.25,6.75,72,A/C,RECT,570,488,Salesperson6,D0105814,D0105814,6845,,M
Company-34,8,7,2020,65-45-12,1,4.25,6.75,72,A/C,RECT,560,311,Salesperson11,551372,D0105814,13126,,M
Company-1237,3,10,2020,65-45-12,2,4.25,7.25,72,A/C,RECT,1214,863,Salesperson6,201,D0100571,813,,M
Company-1457,3,16,2020,65-45-12,1,4.25,7.25,72,A/C,RECT,612,434,Salesperson7,D0100571,D0100571,1339,,M
Company-1237,4,16,2020,65-45-12,1,4.25,7.25,72,A/C,RECT,612,364,Salesperson6,201,D0100571,4564,,M
Company-1237,6,23,2020,65-45-12,1,4.25,7.25,72,A/C,RECT,612,364,Salesperson6,201,D0100571,9676,,M
Company-1237,7,17,2020,65-45-12,4,4.25,7.25,72,A/C,RECT,2438,1456,Salesperson6,201,D0100571,11542,,M
Company-6,8,3,2020,65-45-12,6,4.25,7.25,72,A/C,RECT,3700,1542,Salesperson12,D0100571,D0100571,12687,,M
Company-3,4,20,2020,65-45-12,42,4.38,5,144,A/C,RECT,36620,22997,Salesperson2,61889-12',D0388913,4718,,
Company-2,3,12,2020,65-45-12,8,4.484,5.004,74,A/C,RECT,3616,2123,Salesperson1,30116275,D0410741,1004,,
Company-2,3,25,2020,65-45-12,88,4.484,5.004,74,A/C,RECT,40572,23376,Salesperson1,30116275,D0410741,1004,,
Company-1607,4,17,2020,65-45-12,325,4.75,6.25,2.125,A/C,RECT,5608,4726,Salesperson7,386023,386023,4695,SAW CUT,
Company-1607,6,30,2020,65-45-12,400,4.75,6.25,2.25,A/C,RECT,7212,6677,Salesperson7,393012,393012,10240,SAW CUT,
Company-861,3,6,2020,65-45-12,6,4.75,6.25,13.59,A/C,RECT,492,1918,Salesperson7,D0582295,D0582295,499,SAW CUT,
Company-2,3,2,2020,65-45-12,12,4.75,6.25,72,A/C,RECT,10681,3863,Salesperson1,30117500,D0105806,8,,M
Company-2,3,2,2020,65-45-12,6,4.75,6.25,72,A/C,RECT,3550,1139571,Salesperson1,30117500,D0105806,14,,M
Company-2,3,9,2020,65-45-12,12,4.75,6.25,72,A/C,RECT,7115,3864,Salesperson1,30117500,D0105806,580,,M
Company-2,3,24,2020,65-45-12,6,4.75,6.25,72,A/C,RECT,3574,1932,Salesperson1,30117500,D0105806,2320,,M
Company-1840,5,4,2020,65-45-12,1,4.75,6.25,72,A/C,RECT,590,531,Salesperson13,D0105806,D0105806,5919,,M
Company-375,5,18,2020,65-45-12,4,4.75,6.25,72,A/C,RECT,2382,1863,Salesperson13,D0105806,D0105806,7017,,M
Company-40,6,11,2020,65-45-12,4,4.75,6.25,72,A/C,RECT,2394,1232,Salesperson2,D0105806,D0105806,8783,,M
Company-2,6,15,2020,65-45-12,9,4.75,6.25,72,A/C,RECT,5362,2898,Salesperson1,30117500,D0105806,8994,,M
Company-375,7,17,2020,65-45-12,11,4.75,6.25,72,A/C,RECT,6522,4693,Salesperson13,D0105806,D0105806,11497,,M
Company-2,6,8,2020,65-45-12,4,4.75,6.25,144,A/C,RECT,4706,2524,Salesperson1,30117520,D0459947,8447,,M
Company-1079,3,13,2020,65-45-12,9,5,6.5,11.2,A/C,RECT,844,932,Salesperson7,D0572364,D0572364,1274,SAW CUT,
Company-1079,3,17,2020,65-45-12,11,5,6.5,11.2,A/C,RECT,1054,988,Salesperson7,D0572364,D0572364,1648,SAW CUT,
Company-2,3,12,2020,65-45-12,6,5,6.5,72,A/C,RECT,3993,2071,Salesperson1,30118100,D0084435,1002,,M
Company-1237,3,18,2020,65-45-12,3,5,6.5,72,A/C,RECT,1979,1129,Salesperson6,203,D0084435,1842,,M
Company-1237,4,2,2020,65-45-12,1,5,6.5,72,A/C,RECT,663,376,Salesperson6,203,D0084435,3367,,M
Company-2,6,10,2020,65-45-12,6,5,6.5,72,A/C,RECT,3956,2072,Salesperson1,30118100,D0084435,8635,,M
Company-1237,6,18,2020,65-45-12,3,5,6.5,72,A/C,RECT,1990,1129,Salesperson6,203,D0084435,9395,,M
Company-1856,6,23,2020,65-45-12,1,5.25,6.25,14.25,A/C,RECT,128,121,Salesperson13,392643,392643,9712,SAW CUT,
Company-2,3,4,2020,65-45-12,6,5.25,6.25,72,A/C,RECT,3904,2092,Salesperson1,30119700,D0105793,140,,M
Company-1237,3,10,2020,65-45-12,7,5.25,6.25,72,A/C,RECT,4582,2658,Salesperson6,205,D0105793,814,,M
Company-1237,3,11,2020,65-45-12,22,5.25,6.25,72,A/C,RECT,22162,8354,Salesperson6,205,D0105793,963,,M
Company-2,3,13,2020,65-45-12,6,5.25,6.25,72,A/C,RECT,3934,2092,Salesperson1,30119700,D0105793,1147,,M
Company-1457,3,13,2020,65-45-12,1,5.25,6.25,72,A/C,RECT,654,453,Salesperson7,D0105793,D0105793,1340,,M
Company-1457,3,17,2020,65-45-12,2,5.25,6.25,72,A/C,RECT,1314,906,Salesperson7,D0105793,D0105793,1676,,M
Company-1237,3,18,2020,65-45-12,3,5.25,6.25,72,A/C,RECT,1946,1139,Salesperson6,205,D0105793,1842,,M
Company-1237,3,23,2020,65-45-12,2,5.25,6.25,72,A/C,RECT,1308,759,Salesperson6,205,D0105793,1842,,M
Company-1237,3,25,2020,65-45-12,4,5.25,6.25,72,A/C,RECT,3910,1519,Salesperson6,205,D0105793,1842,,M
Company-1237,3,25,2020,65-45-12,7,5.25,6.25,72,A/C,RECT,7160,2658,Salesperson6,205,D0105793,2291,,M
Company-871,4,16,2020,65-45-12,1,5.25,6.25,72,A/C,RECT,656,436,Salesperson13,D0105793,D0105793,4543,,M
Company-1237,4,16,2020,65-45-12,15,5.25,6.25,72,A/C,RECT,9846,5696,Salesperson6,205,D0105793,4564,,M
Company-1840,5,4,2020,65-45-12,1,5.25,6.25,72,A/C,RECT,660,577,Salesperson13,D0105793,D0105793,5919,,M
Company-871,5,5,2020,65-45-12,1,5.25,6.25,72,A/C,RECT,646,557,Salesperson13,D0105793,D0105793,5978,,M
Company-1237,5,13,2020,65-45-12,3,5.25,6.25,72,A/C,RECT,1980,1139,Salesperson6,205,D0105793,6704,,M
Company-2,6,8,2020,65-45-12,6,5.25,6.25,72,A/C,RECT,3932,2092,Salesperson1,30119700,D0105793,8441,,M
Company-1237,6,9,2020,65-45-12,3,5.25,6.25,72,A/C,RECT,1986,1139,Salesperson6,205,D0105793,8596,,M
Company-2,6,10,2020,65-45-12,6,5.25,6.25,72,A/C,RECT,3926,2092,Salesperson1,30119700,D0105793,8628,,M
Company-1237,7,8,2020,65-45-12,12,5.25,6.25,72,A/C,RECT,7840,4557,Salesperson6,205,D0105793,10694,,M
Company-1237,7,17,2020,65-45-12,5,5.25,6.25,72,A/C,RECT,3936,1899,Salesperson6,205,D0105793,11541,,M
Company-1237,7,17,2020,65-45-12,4,5.25,6.25,72,A/C,RECT,7832,1519,Salesperson6,205,D0105793,11542,,M
Company-40,7,20,2020,65-45-12,6,5.25,6.25,72,A/C,RECT,3960,1983,Salesperson2,D0105793,D0105793,11581,,M
Company-1457,7,20,2020,65-45-12,1,5.25,6.25,72,A/C,RECT,656,486,Salesperson7,D0105793,D0105793,11665,,M
Company-1237,7,28,2020,65-45-12,3,5.25,6.25,72,A/C,RECT,5892,1139,Salesperson6,205,D0105793,12263,,M
Company-2,3,24,2020,65-45-12,6,5.25,6.25,144,A/C,RECT,7696,4100,Salesperson1,30119750,D0097587,2319,,
Company-2,4,14,2020,65-45-12,6,5.25,6.25,144,A/C,RECT,7726,4100,Salesperson1,30119750,D0097587,4236,,
Company-2,4,20,2020,65-45-12,4,5.25,6.25,144,A/C,RECT,5196,2733,Salesperson1,30119750,D0097587,4713,,
Company-2,5,26,2020,65-45-12,6,5.25,6.25,144,A/C,RECT,7692,4100,Salesperson1,30119750,D0097587,7461,,
Company-2,6,23,2020,65-45-12,4,5.25,6.25,144,A/C,RECT,5200,2733,Salesperson1,30119750,D0097587,9613,,
Company-2,7,1,2020,65-45-12,4,5.25,6.25,144,A/C,RECT,5186,2733,Salesperson1,30119750,D0097587,10258,,
Company-2,8,11,2020,65-45-12,8,5.25,6.25,144,A/C,RECT,10368,5467,Salesperson1,30119750,D0097587,13379,,
Company-86,6,25,2020,65-45-12,50,5.25,6.75,100,A/C,RECT,48470,45000,Salesperson7,385629,385629,9847,,M
Company-1008,6,30,2020,65-45-12,130,5.25,7.25,1.9,A/C,RECT,2532,2717,Salesperson8,190001AC,D0498869,10214,SAW CUT,
Company-705,7,30,2020,65-45-12,8,5.25,7.25,9.125,A/C,RECT,744,611,Salesperson7,395938,395938,12494,SAW CUT,
Company-2,4,1,2020,65-45-12,6,5.25,7.25,72,A/C,RECT,4550,2425,Salesperson1,30119900,D0105785,3153,,M
Company-2,4,7,2020,65-45-12,6,5.25,7.25,72,A/C,RECT,4544,2425,Salesperson1,30119900,D0105785,3653,,M
